s_q_norm,s_q_hp,s_energy,s_age_norm,s_age_hp,s_neighbors,q_val_0,q_val_1,q_val_2,q_val_3,q_val_4,action,reward
0.23333333432674408,0.23333333432674408,0.9885972142219543,0.07999999821186066,0.75,0.5454545617103577,-0.04887102171778679,0.13037195801734924,0.04047402739524841,-0.10767866671085358,-0.04284517467021942,1.0,-4.434433426707983
0.2666666805744171,0.23333333432674408,0.9878861308097839,0.10000000149011612,0.800000011920929,0.5454545617103577,-0.049624793231487274,0.13167983293533325,0.04204518347978592,-0.10744766891002655,-0.043955326080322266,1.0,-4.622437708079815
0.2666666805744171,0.23333333432674408,0.9872550368309021,0.07999999821186066,0.8500000238418579,0.5454545617103577,-0.050541460514068604,0.13459515571594238,0.04334254190325737,-0.10829397290945053,-0.0436023510992527,1.0,-4.840441696345806
0.23333333432674408,0.23333333432674408,0.9867039322853088,0.07999999821186066,0.8999999761581421,0.5454545617103577,-0.0518818274140358,0.13786602020263672,0.04144253581762314,-0.10938728600740433,-0.04543972387909889,1.0,-180.0
0.06666667014360428,0.0,0.991604745388031,0.0,0.0,0.5555555820465088,-0.03182348236441612,0.10934850573539734,0.03097406029701233,-0.12340229749679565,-0.042761318385601044,1.0,-0.13390281610190868
0.03333333507180214,0.0,0.9913449883460999,0.019999999552965164,0.0,0.5555555820465088,-0.032185591757297516,0.11078698933124542,0.02861633710563183,-0.12441462278366089,-0.0431925430893898,1.0,-0.13589859008789062
0.03333333507180214,0.0,0.9910052418708801,0.0,0.0,0.5555555820465088,-0.03274424746632576,0.11164689064025879,0.029147891327738762,-0.1244388222694397,-0.043242476880550385,1.0,-0.19991397857666016
0.06666667014360428,0.03333333507180214,0.9905054569244385,0.0,0.0,0.5555555820465088,-0.031157169491052628,0.1075286716222763,0.030682839453220367,-0.12243152409791946,-0.043394897133111954,1.0,-0.5118859130889177
0.13333334028720856,0.06666667014360428,0.989925742149353,0.019999999552965164,0.05000000074505806,0.5555555820465088,-0.030540354549884796,0.10472133010625839,0.03396753594279289,-0.11891266703605652,-0.04152173548936844,1.0,-0.6979182120412588
0.1666666716337204,0.06666667014360428,0.9895059466362,0.019999999552965164,0.10000000149011612,0.5555555820465088,-0.03151506558060646,0.10589483380317688,0.036453891545534134,-0.11744913458824158,-0.03973109647631645,1.0,-0.9458986185491085
0.13333334028720856,0.10000000149011612,0.9891662001609802,0.03999999910593033,0.15000000596046448,0.5555555820465088,-0.03314798325300217,0.10689780116081238,0.033978089690208435,-0.11745577305555344,-0.04041939228773117,1.0,-1.225898602977395
0.13333334028720856,0.10000000149011612,0.9888264536857605,0.05999999865889549,0.20000000298023224,0.5555555820465088,-0.034456029534339905,0.10824602842330933,0.033511724323034286,-0.11699217557907104,-0.039859589189291,1.0,-1.571909749880433
